Country,HDI Score,Life Expectancy,Mean Years of Schooling,Expected Years of Schooling,GNI per Capita,Indicator_1,Indicator_2,Indicator_3,Indicator_4,Indicator_5,Indicator_6,Indicator_7,Indicator_8,Indicator_9,Indicator_10,Indicator_11,Indicator_12,Indicator_13,Indicator_14,Indicator_15,Indicator_16,Indicator_17,Indicator_18,Indicator_19,Indicator_20,Indicator_21,Indicator_22,Indicator_23,Indicator_24,Indicator_25,Indicator_26,Indicator_27,Indicator_28,Indicator_29,Indicator_30,Indicator_31,Indicator_32,Indicator_33,Indicator_34,Indicator_35,Indicator_36,Indicator_37,Indicator_38,Indicator_39,Indicator_40,Indicator_41,Indicator_42,Indicator_43,Indicator_44,Indicator_45,Indicator_46,Indicator_47,Indicator_48,Indicator_49,Indicator_50,Indicator_51,Indicator_52,Indicator_53,Indicator_54,Indicator_55,Indicator_56,Indicator_57,Indicator_58,Indicator_59,Indicator_60,Indicator_61,Indicator_62,Indicator_63,Indicator_64,Indicator_65,Indicator_66,Indicator_67,Indicator_68,Indicator_69,Indicator_70,Indicator_71,Indicator_72,Indicator_73,Indicator_74,Indicator_75,Indicator_76
Azerbaijan,0.36296823140635553,64.17289022898254,6.772937586221193,9.48901319185135,2528.4427546091215,25.7184683131816,66.97990949302017,7.028437104343652,69.23270474886911,73.56414896550717,59.32287374229837,65.61768266610063,24.280124590710226,45.77629580366806,68.55404262081007,11.788960881493496,89.83574331737636,8.567232628993988,25.974198188395917,50.600665119685864,68.22363449987435,52.78217093890294,43.469091162404325,44.0278923061754,6.819391528719436,27.901251698586194,79.31470718155249,26.050959042765363,48.75965984445829,56.088939054223175,12.901122515634118,55.71770073969748,59.61767646736117,64.8540286484105,57.66075672104843,81.96700515026733,43.96390929387525,31.48932924071299,24.01601100781508,27.69198685613128,80.34840263563696,-23.03020266334495,70.81709024639972,38.147841687957474,19.101222027275714,38.703033968396326,41.28149429500491,-13.450065680517046,31.573584494310822,14.905540386351468,13.381293012495838,88.94703616421857,54.84733771917237,27.219528287512986,70.06611646108514,38.840028864297174,34.23620009188921,26.07351637032386,93.61609186256432,87.36681950470808,32.78798987124746,56.170000328962445,53.442938844366054,16.724581924418235,53.172792228273536,1.1236244090483218,32.0352336705982,62.732449023405884,25.30768716801934,37.569093774168714,70.47309248870066,53.58742210895127,51.8072327061005,57.01954189077424,65.8030015832928,57.29276507901678,37.313751786743055,20.045733351802646,59.59944085801425,92.11108780628555,26.432900313616727
Bahamas,0.9610432068620564,81.72751771624914,16.0,19.05763428872656,38801.830186248604,-11.46100836785044,0.29835937264941137,-44.334745602885725,120.81623483892207,108.61516300620804,-13.641239356661124,73.50531599420303,-7.549324613089901,48.12085961158482,88.15914939309195,8.054039869080917,117.0284444208842,5.685230572826164,-2.821084767623752,9.000181143986033,24.046647294780502,105.26671101375904,89.41347734586074,25.323305693325352,-19.204747020110908,46.28290901800277,120.1171607214459,21.936319893942517,107.2656505577452,133.94934498540982,-6.388016629178523,115.46596073777272,59.06405512455025,118.92431812996571,79.33916076485039,71.22284737732275,69.85647285143592,25.251365710078325,11.849353630262868,60.65279475997605,94.92693257137628,-20.770105809458116,127.67271148305707,64.54318811774175,84.44953240812478,12.247892859286225,-37.42317238642346,-26.0803754731786,-11.509367005500806,-5.027394313078524,-8.563115556068297,73.1122159982148,20.06355249900989,-31.927509162430553,105.52786052285737,92.87622344590176,-5.478283457474539,44.58771055903661,123.82588357344366,77.05969954300195,37.245348171431,81.08837538281836,93.63461451741854,-27.79111741875151,67.29420354027093,-1.0405605762924637,-25.46543031373787,66.29570213871897,-36.86479733101652,21.248768262049452,68.00669244289072,59.00916076637901,93.85950609426439,-11.71462287841473,35.56796210347857,13.27917878845038,-16.798582554819113,66.83749778785086,83.94845455970557,72.29986951072908,1.712317724603011
Bahrain,0.8744388637042657,79.10300138032144,13.773931913205383,18.53450497223203,16030.4397247798,-16.945168181048615,25.228613673425144,-3.117909105277846,113.82040846420412,119.47007147177439,1.602351274628596,57.99928272897388,29.027352085677812,62.21136485833551,97.54432132142084,32.13910885512529,102.10894173095673,22.71588575396551,-10.695886054019127,63.49979889462576,21.35692633154479,131.18223143551046,107.53191367248488,-7.423837441406626,-4.891881068481915,28.06313024640854,106.25737724567088,30.873740191261952,61.6849049466375,68.05248452168784,-19.317283926132724,79.67592333356097,47.07094100198511,105.30697281566154,57.35895500668124,84.80266530876614,77.82067174507378,46.74422706419974,-13.18697020994874,70.39626770729161,99.23410587954112,-29.652118261547216,74.43412007933344,51.000430735145095,61.40345447091277,7.341301580401996,-11.504179269379144,11.992437587301673,-5.208280433391849,26.550280174212823,-11.912793140130766,68.13519687587231,40.00138184426302,-14.677475635564377,82.81025649527419,95.65694435243684,-31.02063940360668,23.845160296782506,89.70936761027846,106.34925080595966,61.56104915034172,113.78691146572339,105.04953050453938,-27.234283608783016,63.1144391076029,-26.088030729315435,6.361369500722532,62.556937229480155,-1.2920244368012845,54.94701873375496,58.81851075405926,44.178884254928185,77.36994690892195,8.570926612941435,40.13243180466023,28.26181211562323,5.114458847846624,31.676526306081232,69.23722559529622,88.52167293458555,6.075189140997544
Bangladesh,0.48377363972731396,64.67122128421492,7.85711511484671,12.775299162717623,1064.3835798097894,35.309762829014886,42.85050545276141,27.50705701140091,84.17240841869847,57.55050506382781,45.17061881013487,48.759524866142826,25.506135089311506,53.9294951385796,77.95682838980731,24.851104270430028,88.17567426054961,32.87226229835147,-7.850815653175587,65.17427804867583,40.12907572923518,96.99404814618111,57.95717456454134,41.06540420801848,23.88620612129892,45.51529175359362,92.02196670055838,39.890499682364634,91.910198479734,71.23450583130949,-1.3130622123324507,60.82954221341407,62.64474247225803,64.71578982934797,68.9186557935541,70.18158525922439,41.636137825831206,32.962890714411586,41.38586164227522,39.57922082399237,92.57258230445827,16.30842490789547,89.22687591526277,59.778933761281074,41.6878784726928,30.164203520239603,30.01940772447317,8.021359670124092,11.902451650684633,3.7190688759124235,29.220236080632787,42.03757054731766,67.16637989984966,21.65818563737308,49.66939610399385,80.02631615054224,39.14568455326554,36.3331382119176,103.87083520963728,69.422348039749,37.361407381811546,36.42837770269871,70.22367940592542,24.837999678898548,54.824471263463785,50.60385761300121,29.895713166050257,65.45512050814287,26.762096601739792,36.540680546794604,67.2122147918556,44.1430684865954,71.07973687884669,19.4162117705723,25.792442964403307,37.99857549195899,24.647561480904436,69.34833250922013,46.74440963127533,69.96188899045171,25.792295118160485
Barbados,0.46454972934047334,67.79919524677815,9.899113487913084,9.224689117773696,500.0,5.004269886235264,59.17448370845947,8.818387715693667,61.236342541502225,64.72647049885641,34.03122229361385,58.59878744159224,34.16978427895131,94.61746171468414,72.14919822069731,42.17702405470146,80.58265372396824,26.67252940172103,42.842406204065014,28.60647091339609,67.17155647959694,81.422389113133,52.93911570304038,-6.635574244202026,11.051750623102706,24.2019216432966,83.88347735699918,55.937761353629654,88.73028376357443,72.79542338397684,38.731898780137215,51.79518406710633,42.363305642972016,79.89181624721397,59.64059769468177,63.55260487352146,55.656472827477415,40.935700207382396,30.59867469738785,66.76552945005179,80.80195022312877,-7.592449775428872,61.69807371397431,54.167567757544745,66.98476519011767,27.460818795630143,14.233801448269155,9.187474494830568,14.7467334225747,2.8674378171607557,0.6054573761795297,61.01738732190812,21.864168747717677,28.906211262766462,42.08559678598202,76.707780739232,15.061489688574348,49.14854175506548,93.13692233761421,87.59057200288623,45.45343759762443,67.69966079816794,38.227312241034966,0.9655192577551972,55.05859691501878,15.123107895259128,13.987451265610858,51.685040098981716,-0.7127099440685498,31.571246466375708,40.714486078146784,39.39423968310661,39.82614871881703,13.265326441017859,26.141786522991552,20.173208179960454,40.205999508157696,49.705778219475754,74.88031096239173,51.99029566947638,-6.029595660788477
Belarus,0.46554484120766326,68.83084848707601,9.252494484113022,11.80949588399604,4617.556365857986,42.08960906466775,35.45253302505494,-21.469281635746732,83.6932651809007,64.58006492437013,10.331701028218284,80.32139195047334,38.91130550778438,64.72871282195896,49.98017154757687,29.674943367463374,55.75868805879763,17.819619708326535,28.58941589567705,29.693155070593324,28.92044245480633,86.0781572465073,51.994863834663576,7.945141937260505,11.353287508358992,18.214947297740476,72.30612790045765,37.854051408364505,73.85404142391633,90.32136213998749,27.572741235020175,80.81951941822585,61.193611045994615,91.47231156983446,64.94161008471536,64.66952731178424,48.370266882266336,42.9103042302678,63.18554958003067,62.85556863674361,95.43528358700732,17.956895710179687,64.76770813683976,56.544195020321595,95.31149006776648,36.421119504495095,33.6144465017142,12.233607694682362,17.32043365513735,29.84428620389993,20.110503254348664,60.18640639025995,45.9851734654259,26.293423374130498,86.58846065540385,77.1198267073134,33.63469188489239,66.37737170139758,86.9298136128143,87.01467221059919,43.74859837369498,28.8795533619219,55.09856797880302,27.447936934169732,58.627222705258845,18.355994399529816,12.004458393672792,45.116317052128295,15.96110334981163,53.03310026961055,43.1707699281165,64.93213597193214,60.40814328266239,26.41656448075512,43.77288305467842,50.69642963206956,8.63577279999322,25.694311427779347,77.8144705872854,65.77296223366085,40.01498510367993
Belgium,0.5416726130645088,69.80751394537072,10.857831760082428,12.396558490354602,792.4606524853649,8.762138500201388,40.70250356035777,3.8712060015477263,73.70207567657573,99.85508537185808,-7.475111705854278,39.6582295342097,8.56567282002046,38.91656143348757,113.01449521805233,34.53698762157792,92.074891923939,6.459375486854082,22.43683151350453,43.16210539532467,2.0782732824558092,83.32096576461231,55.133100438184684,7.52850602116467,15.335503141866639,25.755582316793905,88.3903268632439,10.357082026711005,86.00646666745489,78.83428483649374,41.899220649503675,79.71743184262921,60.4965158906009,69.68157358551325,62.07271564924839,104.99638652423901,65.30424865371108,12.72845803624529,46.38769215469722,80.4456821360279,78.78683612592877,5.0462847538329,89.17964188619257,47.74346273533039,58.09129481357411,26.92761158732676,6.440448267312036,-5.820600730089808,6.45865584124725,39.09048960153288,19.196532786351916,78.53258359334849,65.42369969968433,6.025776922723267,53.33131673573198,89.79982679532591,-7.7126711346738155,57.41644832296275,88.30755577870957,79.71464705675344,41.75437791713562,65.20527811193249,63.183308856485155,12.042364437744503,59.82313748016985,4.862433054861583,15.941007804375971,68.34618484559832,14.752124960538666,20.48540383202995,66.37827602111604,70.23020594563708,69.72022410262748,14.484748599162735,43.793245395289894,42.35344213392597,22.880818480727,47.15313812725342,45.61559447531112,83.23531238045732,38.212203803867595
Belize,0.6805965519283098,75.70195048741485,10.736823239438516,15.837161768514367,500.0,-22.51899077265173,21.34251533034268,8.21262921009101,95.89087131390124,120.39020149271019,1.3776711103880643,38.34652740090888,19.711200173422945,53.56642838389371,54.91945060062832,7.248255309793059,81.14737343003412,28.397785657154053,21.227317384640855,48.19215836473945,39.468303738031246,117.76122893085812,94.00734106320587,-5.581703229886095,-18.325851569251306,28.409710337666326,116.80672376884618,43.57537774622515,91.9034873408295,71.96993733781848,18.268848142437385,63.53485738801437,62.798187005185014,109.62878149264733,62.61436536138494,71.07387197880027,47.12016165020886,17.238881623613633,29.33859208104327,47.08185544510982,77.6104718180525,23.866164510143285,78.15561840697502,49.87824305993209,76.48580085720945,16.099646800615346,-18.774551854369438,-24.58302886069564,14.509062643358149,-8.987104604791877,4.490054840886174,79.59637756691734,41.74562790450948,-4.213737220920336,90.99936846065648,78.76655724964661,-0.19892851234459386,19.761064017595327,126.37261761102951,86.85671618754563,68.20610222825378,77.40812553311955,71.95890890078496,-2.2858061547184008,81.84690677379106,-1.6569132054970694,-0.2753963127568113,59.389145282214145,13.44509149318754,48.308015411035726,24.19453049699333,26.128009252447782,91.35108407647806,21.853014964689724,20.21563507573821,0.03829375744030017,16.00821787419497,53.217249763325185,101.68540889260807,79.51686434197485,23.884655426747468
Benin,0.6221253617445329,70.03910548109991,11.063938829160032,13.703883186838015,636.889374480761,5.250625696436948,16.67308592941631,-15.75317327991334,88.92416587756387,89.32134738699088,-2.547372034160354,61.94082504479742,39.4588993962414,76.32457982402582,64.93476847201623,27.935640567135565,106.46664788037984,32.51469579123893,5.8099995716531865,0.42428424984590407,53.7964469454596,90.33390403487243,56.8286687766912,-6.015725794506967,22.44808640444947,16.001765729823784,97.2887300322134,16.356285983256733,79.30019020850725,62.651628986833344,-8.776465357502232,77.83821264762219,50.02303064572368,80.66615081150614,72.60182775915015,117.54845433092152,23.797818694578663,45.268704599600014,21.490580629849454,36.59675200739775,121.85233833820374,26.68795399396557,82.96054651012491,61.19144363528289,46.35675474914366,14.085200547508283,10.261666421675542,20.987467833861146,-9.143004462828046,23.782233185077068,8.834073797733105,55.81503468073225,22.185131599461425,37.69100004423479,63.781222916337626,102.69264103970158,21.56916997188057,6.552384220551625,99.14278447569626,83.0570302548269,48.35123897217992,102.55807449281818,94.54720014690687,-7.026881456996065,78.75236735873028,45.53014606407934,-17.09671607528851,61.067142532833486,22.1687107268679,66.60327861439441,56.73626746848736,6.22548419701411,60.69369467995132,24.50531765830235,41.82275459228928,35.726580182775976,29.582841210325704,78.61783288231463,58.86318632307005,57.632760508918665,3.5007569436101598
Bhutan,0.5334743583247664,68.96332624622345,7.482317199149602,13.836642166358562,1853.0934902772083,-0.23624594588936532,62.81849726848958,15.389422456518993,67.16909592362981,82.52932989646156,-10.625206857653087,58.88336500410727,51.27533594449932,90.76245906452708,42.005779462005016,-14.883304134971347,82.77495557074526,0.06692407307236437,7.746308695532939,1.762265730354919,25.835094491174566,90.64111874100962,56.318089803066094,28.530307989258773,33.31408399002442,34.38731788306231,97.6066441957239,42.590541334243454,56.01994982656488,67.95613402613223,17.35609838027444,43.82837979254097,88.78101425316854,79.98113061713065,57.05541107002061,83.07957938408586,67.36602491511465,30.56207019033527,16.203887356501188,47.200323619750094,58.18485672561686,23.63639392451263,78.5069357831164,70.05737337540585,34.27633880135531,23.874229150823943,14.085889518482638,-16.060823698856687,1.3160852163218024,30.98925211491869,30.814733960613395,64.44018955694807,39.43564913677636,23.47781753641999,59.591705162328104,89.67044770052917,13.909760432243168,73.12415453575507,82.79366293326248,42.703051416641664,21.10068533755144,83.20515858337875,84.48562095659742,-10.786882342568944,43.010692577199045,31.022001658837652,6.371560982250706,75.39903998423185,7.072783376484409,49.82314478990808,64.4459673206371,6.7153266849627045,48.745811127663615,18.468690252246326,20.052274764048477,22.597556817033226,37.78730782341552,62.17401616467572,71.83499553302158,119.52411450944078,30.672304845442152
Bolivia,0.735467323675099,73.00161421519587,12.345081618690456,15.091064158317547,4827.336285384923,7.435963439086976,10.421097071361132,-1.7368605023825765,80.47410957391196,99.38806747547183,1.5601551447352335,63.79472309989391,14.736553460872244,39.2188144847764,81.27988335110417,19.601400888316466,111.88508456121052,36.97301110092364,8.193756913881913,11.108608985291266,50.36940808268342,118.42539937154882,52.20809091137247,8.649447601094636,-8.968715187166474,3.351791996111565,98.5113275962699,44.56401647034079,101.2198275169854,66.71979631226353,-12.231376857797983,75.46239567532777,66.75495529545924,109.28122394705403,44.29430855791863,87.94596364325268,48.63331206380753,54.29446623754622,32.63146872566084,75.15213501582302,88.54650432718728,-7.485635274071711,74.45391612298724,49.16202851130332,76.91328295118477,19.569854312330918,36.70646043683728,0.7463029951520426,0.8699164939700168,-19.111131040006452,-26.513828333327098,72.45724684309965,51.043228805189685,-20.035087510485624,75.98890960680788,90.93004916141047,-11.642341624568367,67.1189201628446,88.04265917717373,83.3601026899144,65.55530197813098,75.07863963687623,93.00649616245434,-15.485821453045823,63.17253205485381,-18.84822382369506,5.9441078272926475,60.780014126910935,4.935139952266098,47.60746045277088,77.36765903898109,53.54394942354599,85.66812642894882,13.820939804947354,34.18399825169507,44.66285907618312,14.105565544912292,67.88383943527684,71.40144040861826,90.40642522264179,16.10418024835613
Bosnia and Herzegovina,0.43788113221078634,63.782278128391,7.534730760486119,8.775768207746692,500.0,7.361434127811513,77.65504202991745,28.02310641197543,81.43918387094794,96.20713509257011,22.996650064030828,60.32431645131683,25.07910441710783,29.546148342655528,66.07818454058271,9.113349564680139,70.42519381339049,36.65675504124506,48.164450742962906,41.141169992802276,27.10866910625171,68.84359286236312,66.79657679131849,32.98363621893211,14.501631549738288,20.50545253537591,88.13781203272791,39.55935151905847,92.96521629096688,69.66451760145918,-2.7551001997569635,70.2991864247762,52.59587372366897,70.60384309003895,32.681456805852584,78.9136865692114,48.90496077468425,57.621674751807376,27.80076238644117,24.72832916175191,81.60986741677641,48.47189840292185,84.0045943712616,41.81261309594185,66.05257464326503,31.566962380638216,3.903252253772475,31.765820141710986,14.146624133181032,39.219952316330506,21.322536886750306,40.048224324993534,23.150641339798646,18.03496980244072,74.79920682617978,101.23879132061549,39.68015753957495,42.755415515193285,91.25885770128983,52.06414336149523,49.73367254663694,88.36124158679914,104.28638605782082,11.84504745270636,81.90215614272496,45.40788729184989,37.54722900066329,57.66068769260783,29.977114431747136,55.92957738148928,77.31923675995051,39.59882698294704,66.30350617317269,28.30597866877954,18.897676647751858,15.343766618379785,25.78774768801786,75.28984611282908,45.77519813059925,73.35536527791385,36.734489246107984
Botswana,0.5340511285771874,70.44913659658336,7.587606715985505,13.596411097906664,2714.8339181584724,3.243508951873544,52.00541639501271,14.392336054831276,78.53242531885796,71.18926593302405,38.73854123107596,54.78079471596869,27.994225032368824,87.51049671482207,78.32404251459045,48.05201242533683,87.48949462243985,44.21787266885683,5.201678139527932,35.98781926054211,38.83412062734691,110.58550474079364,64.10497073089245,32.66250470412735,32.64410248496537,44.58193861242384,70.10540777477576,6.469106245122116,58.52821812092246,64.64547550868188,9.165712800676872,92.08445877848229,62.22886212002072,87.82975947921875,65.92724029349951,114.5002691411179,58.84698119273857,52.3959778046291,44.64871562481553,21.601947294105035,98.2256501711976,-11.480558765100113,74.17388682724877,65.10992388230973,52.6025177791707,28.337689621752652,7.291697751541122,-10.226699200107397,-3.6283865763166645,35.39337129698936,-5.399194202735426,55.638863348253906,35.385203639098826,4.158255044862322,57.36534824109463,106.5507621832075,-4.11979421407225,18.65935108850978,101.25533718753387,75.50299971171546,39.04402087582899,77.55269108310911,97.09007579914558,-26.032856012863114,70.44088894017531,34.77932190740751,25.16237027435659,50.07339327263899,12.356744574370914,66.96026762725741,53.640180779903694,40.92399679846834,45.22569634690386,39.9123430529535,58.284611661724774,28.827913020207973,20.76547134542138,57.79225881065849,50.843944829480535,59.972535092374066,48.40750949465876
Brazil,0.5808079612750258,69.84908962823827,10.583103900593311,12.449382418154942,500.0,-21.914480153173717,50.55099976297505,-5.271939451053051,72.03333004246167,91.7481075629442,3.4660650157577493,81.18846904377482,25.333486253213465,66.11724232553611,42.23370281572644,39.8688617294213,107.78462355536894,0.7477609389428963,-19.060464221958004,42.701975178686624,51.53761762816874,67.50397259694286,49.3789305116798,23.864974302862674,8.996312387024965,42.219683192891395,84.0960946779938,13.291980838652009,57.822110673106344,52.72102172329609,27.608897640955476,56.35459333628863,47.37147257185797,85.80847021875957,57.6049855349535,63.97206142367089,57.80818730453783,68.17033391081183,31.132705668020996,54.198560332939934,96.05835442267232,-12.581555314628421,56.46729334804264,55.93771753611819,86.02079638310154,40.36943205366332,-3.3020014708219776,-5.689402601739509,17.743113627965116,15.137452371902498,20.839860379503577,60.57279558515227,30.944393593315617,3.582020409510868,69.77734892118535,100.10504865893603,9.945147579526015,51.08965255978126,90.50184815454708,57.7990586571773,64.42066789747541,80.2375635775056,94.06840714934569,2.9965761894866674,72.45106637315733,9.76286435488214,12.338934337531903,66.32316140151661,5.704510255362976,58.70264328453669,67.63827556661154,10.28034219462884,47.81714041667611,23.59147908572624,32.677740869859946,38.219943528361526,23.451878138911265,71.35572763983531,59.299315506778775,82.66700271018503,20.287170898012402
Brunei,0.6373240900567326,74.72510709335891,8.475081845741508,12.616933504164194,3896.550901366442,-4.595721826215232,48.04456683750908,23.31465549022714,74.16554199037219,106.51495956548288,9.094324489037398,35.68719362602609,39.72449012684855,48.2482666296833,86.79588870792965,33.08729852944302,89.45205611970786,-2.441268767801972,9.638939049370272,6.388369929467025,21.486413221138,118.84261547761123,54.64354999992058,26.816378810456136,15.855466010448026,25.646314945756192,94.09901677160666,44.67463196611067,79.75997563604322,96.40423107867448,13.398169125260608,50.485006324549765,54.068455187953184,96.41305338572349,39.76953118917636,64.87949297689462,59.60229868209729,38.73937853303619,28.819375441731268,46.49685655810273,124.56870400475432,3.174134854065258,66.56365029258956,69.50796616576687,34.97483171699018,21.309126026425588,1.4038715677890679,22.302449061140585,-2.7352602765187584,35.6621739277042,-7.03656734773643,95.7932447727099,23.62662084646238,-17.149611114185987,81.47047453596701,44.34714572766957,15.986344570243126,33.72161250260742,85.1460229385162,59.59604170589452,31.93226529597439,64.52145372755153,62.72992152107909,15.536604271782693,72.71511631589573,15.07664377923831,25.03237382734958,66.06911942262862,19.02007972868855,46.23014952414551,44.611062298812584,24.590928008768586,65.42465771548109,35.83538352690462,25.711241313438734,31.930001217986742,26.522751142508906,71.27806066767442,31.038835846454568,79.09137622952582,23.056341912426948
Bulgaria,0.8446608556775985,80.63904995609994,11.067884606744562,17.530627109485508,8704.243750281157,-49.72341977924725,32.177896576301016,-11.532341087974842,95.81544165000668,113.03024874445366,-19.76432469728543,50.429184936756485,-6.13280863071536,72.95935896123018,64.53053273623874,41.12293258172179,98.77250775851327,5.416184099782825,24.014399601935537,-18.691876772822056,38.539605981191464,103.25157539273866,96.89753461341977,5.154969219803263,-8.331384563823619,10.247468948478357,91.34148000217291,14.10934907085354,82.76774150251296,79.0834282948276,-24.837919453634505,62.62484065178923,98.95049875568287,73.22942516754304,72.41358683690204,80.67090475488018,29.21252445551081,46.46106209668923,22.73577849912104,54.27173121775845,101.11620728776302,23.416729082017916,42.94486523868707,45.75723028948002,46.71412540286917,-3.031100422563881,-14.315074140779316,-2.8326815375250973,-21.18512388064496,23.14810120379763,-46.020610195385885,85.06238022889343,31.222427117369616,-20.731643780513096,74.06593705372762,126.20079543371403,23.62974084928564,28.87784738505027,127.6192709005866,110.34855816944278,67.27014698244723,78.30436373751674,97.4900463637159,-5.542987668901347,71.42911333094708,-2.606012107887892,-5.703259226226109,77.85388571640368,-7.890145781204161,49.821526093804145,52.19598288004949,26.86582625793879,82.04625838421745,23.619535800898234,14.411497040618414,36.415495023764144,39.62868868253028,45.308217888773605,74.3615295320492,63.49219215116712,-2.283198072288826
Burkina Faso,0.4757944827597666,72.12165121471531,8.547804734682268,11.373533058126098,500.0,-9.451952995109451,47.97719426677494,16.26896830600473,101.89645139889144,84.11447250378313,29.422527088378445,55.69327876669533,22.601449358310596,18.87938969448036,62.772302617177715,17.914169702412792,92.2910687530194,33.68656836158296,-0.28094000177605594,43.746455978836266,60.2353158162972,79.50484614389163,63.95539282273944,7.521560782096675,41.26667705225856,20.79603182332287,71.61859206152114,32.40551905291743,75.92344350365207,51.56559824509315,12.3612265538951,44.62887194768907,45.852530311135865,55.755755288558106,60.317214566234384,74.13716176158935,60.40546769060056,33.75782057866396,15.82433897615402,66.52063128178877,66.69247237967532,12.945277762509704,73.13974139126051,28.571964558886382,50.39913859285993,38.86554852991367,2.2316275896012385,6.477610695121655,14.423400199526377,26.818767651959686,28.524738807821805,78.06539380282489,35.870895481406166,40.81097455967114,95.20581374552772,91.50380423445768,10.562967438271158,52.47347655569598,69.17318753777315,86.47503170637644,46.63103533744052,61.9323573594352,80.72834611634309,6.477064984588566,63.666118658873195,50.08218657988306,13.712142442181495,49.39201123958049,0.9360005241134743,28.97305979634121,75.49911233934836,42.58282673890672,89.59844045232994,38.763142123861876,21.004196370913142,13.12499098792593,17.85838535132403,80.32184530678359,28.34976506302612,57.50325140783583,41.67758041928606
Burundi,0.6739676962005753,73.77640022732403,11.332927560934268,15.606588114954212,4287.597220539223,10.84614272451713,35.97034938902218,-11.199209533678427,82.3021332325599,109.31102251028112,0.42973466769564084,35.61067595618897,0.3792019015100294,61.971423286988625,85.2316754199034,50.92279260300754,105.52257569870082,43.15428308697173,-2.115222068000662,10.4880607999016,45.792105870795005,68.60053881462889,70.59827297351177,30.916896072224624,11.912476850221715,24.863172871722895,102.95978646274193,34.76885530669111,101.7608994983895,76.63872784884637,4.789923802298411,90.8405451128342,59.263516825876664,106.26903256351277,59.11484871148255,57.62100045431927,24.283344834957454,76.19548569179292,5.797699774907176,45.0274458319478,88.89845982510221,-0.9378407902432855,101.23396603670024,49.46080836472546,56.75409030719738,-5.039607381923652,7.893504361981925,19.499702178556156,-10.088196557274905,8.20085534075303,-1.0498414727438288,53.205850629711676,41.776238398152614,7.1784909792514355,57.8498030530806,121.99993570362918,-0.27074424503288697,39.51417581248039,125.55618844658329,78.88186688639942,58.328748142128816,85.1306039953293,80.95200192853125,-0.40342347812682533,64.17188077099587,-3.740625442592986,22.660036988361384,54.576651037931924,26.531243131718718,50.683567143500156,56.461611592766324,29.0985409109992,60.35545482829467,42.7568815686313,41.862576850983814,54.80779336521978,52.24681311097865,40.349231805037945,59.83238760578045,95.29273656204887,29.16880117738648
Cabo Verde,0.7232211783830867,72.49993070904495,12.37239913899334,16.4639496739446,3590.233784644459,7.532000606973625,46.281681814975435,-7.29880841496356,92.92033268205566,56.98394446080719,-18.775856030811738,58.37038265781393,-0.4467753274636337,67.70927830123536,76.73064663615028,36.84719913523159,91.1171870780735,24.330602587592573,17.027483490058216,-9.345973736639131,27.046665350125735,93.55992177998229,72.05165149496183,3.6588362240649417,9.455462720044807,38.702153493977306,103.7376512344404,31.886419659022387,52.414411949014465,82.31938891588396,-21.551101320881465,95.53965503604762,54.35076563477014,116.02416104829629,71.52498004832213,86.29138510553334,64.67600132497742,68.3905211919511,3.1692666584311766,25.463230439263416,90.47777764975065,-23.33947594358061,68.28037862938514,46.50545455049566,84.9646359655926,-3.292496967924663,-5.932637016669538,16.017141406652676,-0.6142339941007862,-2.179685243193795,4.888643752136211,95.47568519150227,47.93429719731067,-42.63924808745496,82.87723708418658,113.52810037556796,-6.165077292128167,15.578487087315835,88.35923541512955,83.83076003875553,88.7642691892429,88.11838055821423,115.49324721793548,-13.184864410589313,84.54482593346832,7.339419715388765,7.664280894357255,74.16228588048318,-13.578987379474007,23.154807020374236,59.971299568426225,18.426988189141284,86.59612025942407,3.0976481778333422,49.30037750662427,36.446775520397495,5.721857874791329,76.26591358749853,50.23914357562895,114.96770251921203,19.583478947785046
Cambodia,0.3792637600135985,63.205172288286334,7.672391896706245,10.16384060610697,2198.235651969111,27.930047319983355,43.19423243679082,10.166861940799098,74.14275651847873,85.094567553998,22.955004078813975,80.69485196129949,37.15513905553519,70.57227256737977,66.9417730661371,32.22147641089229,46.096846857340324,27.34440250055254,69.18442355871734,36.932088869539506,66.41238078110257,60.82359823309453,81.65237992277227,16.298364355750817,32.92473920751242,52.92912162992262,89.25471859556447,39.205700426216396,92.6499687114216,40.213760386208534,36.462326420668845,66.50284987363369,40.274854842819025,62.80775930308975,79.07286960149354,94.25901573625484,68.4184433800925,44.21883022232633,49.466212071084854,82.53323761150476,72.71946634116203,37.07131940484499,76.60649392064778,53.01383671619244,57.547062065327104,35.597184236197634,42.53514613622161,26.724095933654628,18.330828064473696,29.72544295335002,44.943031075942244,83.9705396788114,20.84924875350224,39.26580390686104,88.0453800057913,97.2557882622823,27.621576400497535,36.4056984869662,56.719404697474324,62.56900230325017,48.90031834866896,92.53835546495644,71.69069681218747,23.47156008965182,55.462616708796666,20.05768458482289,41.66315765885638,60.223056611547506,23.785921241704898,38.32664087627265,38.47594948487794,29.83407003417962,35.54048181224219,27.111515056956957,55.29306083736044,59.15747958992266,50.80515067302873,33.80185714092857,64.0913369246412,74.28522693088149,16.548841839149297
